ID,Index,Region,SalesRep,Month,CustomerRating,CustomerSegment,SalesTargetAchieved,Product,Sales,Profit,Discount%
1416,354,West,Alice,Feb,2,Residential,No,Television,12,3,14
1417,355,West,Charlie,Mar,3,Residential,No,Computer,42,12.6,13
1418,355,West,Charlie,Mar,3,Residential,No,AirConditioner,105,42,12
1419,355,West,Charlie,Mar,3,Residential,No,Fridge,87,43.5,15
1420,355,West,Charlie,Mar,3,Residential,No,Television,22,5.5,3
1421,356,East,Diana,Mar,4,Residential,No,Computer,162,48.6,28
1422,356,East,Diana,Mar,4,Residential,No,AirConditioner,60,24,17
1423,356,East,Diana,Mar,4,Residential,No,Fridge,6,3,11
1424,356,East,Diana,Mar,4,Residential,No,Television,17,4.25,13
1425,357,South,Diana,Jan,2,Commercial,Yes,Computer,30,9,5
1426,357,South,Diana,Jan,2,Commercial,Yes,AirConditioner,80,32,21
1427,357,South,Diana,Jan,2,Commercial,Yes,Fridge,94,47,7
1428,357,South,Diana,Jan,2,Commercial,Yes,Television,7,1.75,13
1429,358,West,Eve,Mar,2,Corporate,Yes,Computer,154,46.2,22
1430,358,West,Eve,Mar,2,Corporate,Yes,AirConditioner,72,28.8,23
1431,358,West,Eve,Mar,2,Corporate,Yes,Fridge,40,20,4
1432,358,West,Eve,Mar,2,Corporate,Yes,Television,107,26.75,12
1433,359,North,Bob,Jan,2,Commercial,Yes,Computer,32,9.6,14
1434,359,North,Bob,Jan,2,Commercial,Yes,AirConditioner,141,56.4,16
1435,359,North,Bob,Jan,2,Commercial,Yes,Fridge,43,21.5,10
1436,359,North,Bob,Jan,2,Commercial,Yes,Television,68,17,8
1437,360,East,Charlie,Jan,3,Commercial,No,Computer,66,19.8,7
1438,360,East,Charlie,Jan,3,Commercial,No,AirConditioner,110,44,5
1439,360,East,Charlie,Jan,3,Commercial,No,Fridge,94,47,9
1440,360,East,Charlie,Jan,3,Commercial,No,Television,37,9.25,12
1441,361,West,Eve,Jan,3,Commercial,No,Computer,104.59,31.38,4
1442,361,West,Eve,Jan,3,Commercial,No,AirConditioner,76,30.4,24
1443,361,West,Eve,Jan,3,Commercial,No,Fridge,83,41.5,2
1444,361,West,Eve,Jan,3,Commercial,No,Television,38,9.5,3
1445,362,North,Charlie,Feb,4,Residential,No,Computer,151,45.3,2
1446,362,North,Charlie,Feb,4,Residential,No,AirConditioner,96,38.4,14
1447,362,North,Charlie,Feb,4,Residential,No,Fridge,16,8,8
1448,362,North,Charlie,Feb,4,Residential,No,Television,96,24,12
1449,363,North,Bob,Feb,2,Residential,Yes,Computer,102,30.6,2
1450,363,North,Bob,Feb,2,Residential,Yes,AirConditioner,27,10.8,12
1451,363,North,Bob,Feb,2,Residential,Yes,Fridge,73,36.5,11
1452,363,North,Bob,Feb,2,Residential,Yes,Television,11,2.75,4
1453,364,South,Diana,Jan,1,Corporate,No,Computer,29,8.7,12
1454,364,South,Diana,Jan,1,Corporate,No,AirConditioner,113,45.2,17
1455,364,South,Diana,Jan,1,Corporate,No,Fridge,88,44,5
1456,364,South,Diana,Jan,1,Corporate,No,Television,1,0.25,0
1457,365,East,Alice,Mar,2,Residential,Yes,Computer,167,50.1,1
1458,365,East,Alice,Mar,2,Residential,Yes,AirConditioner,65,26,10
1459,365,East,Alice,Mar,2,Residential,Yes,Fridge,53,26.5,18
1460,365,East,Alice,Mar,2,Residential,Yes,Television,25,6.25,14
1461,366,East,Diana,Jan,1,Residential,Yes,Computer,28,8.4,23
1462,366,East,Diana,Jan,1,Residential,Yes,AirConditioner,48,19.2,12
1463,366,East,Diana,Jan,1,Residential,Yes,Fridge,67,33.5,15
1464,366,East,Diana,Jan,1,Residential,Yes,Television,42,10.5,13
1465,367,South,Eve,Mar,4,Commercial,No,Computer,190,57,0
1466,367,South,Eve,Mar,4,Commercial,No,AirConditioner,20,8,0
1467,367,South,Eve,Mar,4,Commercial,No,Fridge,95,47.5,13
1468,367,South,Eve,Mar,4,Commercial,No,Television,52,13,1
1469,368,South,Alice,Jan,2,Residential,Yes,Computer,112,33.6,11
1470,368,South,Alice,Jan,2,Residential,Yes,AirConditioner,26,10.4,17
1471,368,South,Alice,Jan,2,Residential,Yes,Fridge,54,27,3
1472,368,South,Alice,Jan,2,Residential,Yes,Television,24,6,10
1473,369,East,Eve,Mar,2,Residential,No,Computer,193,57.9,7
1474,369,East,Eve,Mar,2,Residential,No,AirConditioner,61,24.4,4
1475,369,East,Eve,Mar,2,Residential,No,Fridge,97,48.5,17
1476,369,East,Eve,Mar,2,Residential,No,Television,53,13.25,3
1477,370,East,Bob,Feb,1,Residential,Yes,Computer,86,25.8,18
1478,370,East,Bob,Feb,1,Residential,Yes,AirConditioner,66,26.4,5
1479,370,East,Bob,Feb,1,Residential,Yes,Fridge,32,16,9
1480,370,East,Bob,Feb,1,Residential,Yes,Television,107,26.75,11
1481,371,West,Alice,Mar,2,Residential,No,Computer,160,48,8
1482,371,West,Alice,Mar,2,Residential,No,AirConditioner,111,44.4,0
1483,371,West,Alice,Mar,2,Residential,No,Fridge,59,29.5,17
1484,371,West,Alice,Mar,2,Residential,No,Television,56,14,3
1485,372,West,Eve,Jan,5,Residential,Yes,Computer,199,59.7,27
1486,372,West,Eve,Jan,5,Residential,Yes,AirConditioner,75,30,6
1487,372,West,Eve,Jan,5,Residential,Yes,Fridge,81,40.5,11
1488,372,West,Eve,Jan,5,Residential,Yes,Television,63,15.75,10
1489,373,South,Bob,Feb,2,Residential,No,Computer,42,12.6,13
1490,373,South,Bob,Feb,2,Residential,No,AirConditioner,94,37.6,3
1491,373,South,Bob,Feb,2,Residential,No,Fridge,84,42,18
1492,373,South,Bob,Feb,2,Residential,No,Television,81,20.25,9
1493,374,West,Diana,Mar,4,Commercial,No,Computer,27,8.1,27
1494,374,West,Diana,Mar,4,Commercial,No,AirConditioner,76,30.4,8
1495,374,West,Diana,Mar,4,Commercial,No,Fridge,32,16,7
1496,374,West,Diana,Mar,4,Commercial,No,Television,8,2,5
1497,375,North,Bob,Mar,4,Corporate,No,Computer,82,24.6,26
1498,375,North,Bob,Mar,4,Corporate,No,AirConditioner,74,29.6,14
1499,375,North,Bob,Mar,4,Corporate,No,Fridge,44,22,0
1500,375,North,Bob,Mar,4,Corporate,No,Television,59,14.75,12
1501,376,West,Charlie,Mar,2,Residential,Yes,Computer,170,51,17
1502,376,West,Charlie,Mar,2,Residential,Yes,AirConditioner,34,13.6,5
1503,376,West,Charlie,Mar,2,Residential,Yes,Fridge,13,6.5,13
1504,376,West,Charlie,Mar,2,Residential,Yes,Television,45,11.25,5
1505,377,West,Bob,Mar,1,Corporate,No,Computer,169,50.7,9
1506,377,West,Bob,Mar,1,Corporate,No,AirConditioner,107,42.8,24
1507,377,West,Bob,Mar,1,Corporate,No,Fridge,29,14.5,5
1508,377,West,Bob,Mar,1,Corporate,No,Television,27,6.75,7
1509,378,North,Bob,Mar,2,Residential,Yes,Computer,198,59.4,8
1510,378,North,Bob,Mar,2,Residential,Yes,AirConditioner,36,14.4,16
1511,378,North,Bob,Mar,2,Residential,Yes,Fridge,26,13,13
1512,378,North,Bob,Mar,2,Residential,Yes,Television,52,13,11
1513,379,South,Charlie,Feb,3,Residential,Yes,Computer,191,57.3,5
1514,379,South,Charlie,Feb,3,Residential,Yes,AirConditioner,90,36,19
1515,379,South,Charlie,Feb,3,Residential,Yes,Fridge,41,20.5,1
1516,379,South,Charlie,Feb,3,Residential,Yes,Television,18,4.5,12
1517,380,North,Eve,Feb,2,Residential,Yes,Computer,26,7.8,0
1518,380,North,Eve,Feb,2,Residential,Yes,AirConditioner,61,24.4,17
1519,380,North,Eve,Feb,2,Residential,Yes,Fridge,74,37,8
1520,380,North,Eve,Feb,2,Residential,Yes,Television,91,22.75,8
1521,381,West,Eve,Feb,2,Commercial,No,Computer,28,8.4,4
1522,381,West,Eve,Feb,2,Commercial,No,AirConditioner,113,45.2,21
1523,381,West,Eve,Feb,2,Commercial,No,Fridge,20,10,11
1524,381,West,Eve,Feb,2,Commercial,No,Television,86,21.5,13
1525,382,South,Bob,Feb,2,Residential,Yes,Computer,79,23.7,9
1526,382,South,Bob,Feb,2,Residential,Yes,AirConditioner,13,5.2,3
1527,382,South,Bob,Feb,2,Residential,Yes,Fridge,79,39.5,4
1528,382,South,Bob,Feb,2,Residential,Yes,Television,16,4,0
1529,383,West,Charlie,Jan,1,Commercial,No,Computer,129,38.7,24
1530,383,West,Charlie,Jan,1,Commercial,No,AirConditioner,35,14,8
1531,383,West,Charlie,Jan,1,Commercial,No,Fridge,47,23.5,1
1532,383,West,Charlie,Jan,1,Commercial,No,Television,66,16.5,0
1533,384,North,Charlie,Feb,2,Commercial,No,Computer,110,33,12
1534,384,North,Charlie,Feb,2,Commercial,No,AirConditioner,75,30,13
1535,384,North,Charlie,Feb,2,Commercial,No,Fridge,90,45,18
1536,384,North,Charlie,Feb,2,Commercial,No,Television,5,1.25,14
1537,385,North,Diana,Mar,3,Commercial,Yes,Computer,43,12.9,21
1538,385,North,Diana,Mar,3,Commercial,Yes,AirConditioner,141,56.4,2
1539,385,North,Diana,Mar,3,Commercial,Yes,Fridge,89,44.5,6
1540,385,North,Diana,Mar,3,Commercial,Yes,Television,82,20.5,5
1541,386,West,Eve,Mar,1,Commercial,No,Computer,93,27.9,22
1542,386,West,Eve,Mar,1,Commercial,No,AirConditioner,17,6.8,0
1543,386,West,Eve,Mar,1,Commercial,No,Fridge,14,7,6
1544,386,West,Eve,Mar,1,Commercial,No,Television,3,0.75,3
1545,387,East,Alice,Feb,1,Corporate,Yes,Computer,162,48.6,3
1546,387,East,Alice,Feb,1,Corporate,Yes,AirConditioner,135,54,10
1547,387,East,Alice,Feb,1,Corporate,Yes,Fridge,51,25.5,9
1548,387,East,Alice,Feb,1,Corporate,Yes,Television,91,22.75,10
1549,388,East,Eve,Mar,3,Residential,No,Computer,83,24.9,0
1550,388,East,Eve,Mar,3,Residential,No,AirConditioner,39,15.6,0
1551,388,East,Eve,Mar,3,Residential,No,Fridge,96,48,16
1552,388,East,Eve,Mar,3,Residential,No,Television,118,29.5,3
1553,389,North,Eve,Feb,1,Residential,Yes,Computer,97,29.1,20
1554,389,North,Eve,Feb,1,Residential,Yes,AirConditioner,25,10,11
1555,389,North,Eve,Feb,1,Residential,Yes,Fridge,33,16.5,13
1556,389,North,Eve,Feb,1,Residential,Yes,Television,81,20.25,0
1557,390,North,Diana,Mar,1,Commercial,Yes,Computer,94,28.2,1
1558,390,North,Diana,Mar,1,Commercial,Yes,AirConditioner,68,27.2,24
1559,390,North,Diana,Mar,1,Commercial,Yes,Fridge,94,47,10
1560,390,North,Diana,Mar,1,Commercial,Yes,Television,80,20,8
1561,391,East,Alice,Jan,3,Commercial,Yes,Computer,20,6,23
1562,391,East,Alice,Jan,3,Commercial,Yes,AirConditioner,76,30.4,8
1563,391,East,Alice,Jan,3,Commercial,Yes,Fridge,24,12,19
1564,391,East,Alice,Jan,3,Commercial,Yes,Television,70,17.5,11
1565,392,East,Diana,Jan,1,Residential,Yes,Computer,100,30,3
1566,392,East,Diana,Jan,1,Residential,Yes,AirConditioner,38,15.2,4
1567,392,East,Diana,Jan,1,Residential,Yes,Fridge,46,23,5
1568,392,East,Diana,Jan,1,Residential,Yes,Television,115,28.75,10
1569,393,West,Alice,Feb,2,Residential,Yes,Computer,153,45.9,16
1570,393,West,Alice,Feb,2,Residential,Yes,AirConditioner,125,50,14
1571,393,West,Alice,Feb,2,Residential,Yes,Fridge,94,47,7
1572,393,West,Alice,Feb,2,Residential,Yes,Television,7,1.75,2
1573,394,West,Bob,Feb,3,Residential,Yes,Computer,198,59.4,9
1574,394,West,Bob,Feb,3,Residential,Yes,AirConditioner,19,7.6,17
1575,394,West,Bob,Feb,3,Residential,Yes,Fridge,66,33,18
1576,394,West,Bob,Feb,3,Residential,Yes,Television,50,12.5,14
1577,395,East,Alice,Feb,3,Residential,Yes,Computer,136,40.8,22
1578,395,East,Alice,Feb,3,Residential,Yes,AirConditioner,124,49.6,8
1579,395,East,Alice,Feb,3,Residential,Yes,Fridge,79,39.5,18
1580,395,East,Alice,Feb,3,Residential,Yes,Television,14,3.5,4
1581,396,West,Diana,Mar,5,Residential,Yes,Computer,122,36.6,11
1582,396,West,Diana,Mar,5,Residential,Yes,AirConditioner,100,40,12
1583,396,West,Diana,Mar,5,Residential,Yes,Fridge,27,13.5,16
1584,396,West,Diana,Mar,5,Residential,Yes,Television,38,9.5,9
1585,397,West,Eve,Feb,3,Corporate,Yes,Computer,89,26.7,26
1586,397,West,Eve,Feb,3,Corporate,Yes,AirConditioner,10,4,12
1587,397,West,Eve,Feb,3,Corporate,Yes,Fridge,53,26.5,17
1588,397,West,Eve,Feb,3,Corporate,Yes,Television,104,26,0
1589,398,South,Alice,Jan,3,Commercial,No,Computer,16,4.8,1
1590,398,South,Alice,Jan,3,Commercial,No,AirConditioner,113,45.2,23
1591,398,South,Alice,Jan,3,Commercial,No,Fridge,9,4.5,11
1592,398,South,Alice,Jan,3,Commercial,No,Television,79,19.75,7
1593,399,West,Alice,Mar,3,Residential,Yes,Computer,25,7.5,2
1594,399,West,Alice,Mar,3,Residential,Yes,AirConditioner,101,40.4,12
1595,399,West,Alice,Mar,3,Residential,Yes,Fridge,8,4,8
1596,399,West,Alice,Mar,3,Residential,Yes,Television,111,27.75,2
1597,400,North,Charlie,Feb,5,Commercial,No,Computer,25,7.5,13
1598,400,North,Charlie,Feb,5,Commercial,No,AirConditioner,36,14.4,9
1599,400,North,Charlie,Feb,5,Commercial,No,Fridge,26,13,15
1600,400,North,Charlie,Feb,5,Commercial,No,Television,47,11.75,13
1601,401,West,Eve,Mar,2,Corporate,No,Computer,104.59,31.38,24
1602,401,West,Eve,Mar,2,Corporate,No,AirConditioner,87,34.8,9
1603,401,West,Eve,Mar,2,Corporate,No,Fridge,21,10.5,17
1604,401,West,Eve,Mar,2,Corporate,No,Television,112,28,14
1605,402,West,Bob,Mar,5,Residential,No,Computer,21,6.3,14
1606,402,West,Bob,Mar,5,Residential,No,AirConditioner,122,48.8,21
1607,402,West,Bob,Mar,5,Residential,No,Fridge,85,42.5,15
1608,402,West,Bob,Mar,5,Residential,No,Television,33,8.25,0
1609,403,East,Diana,Feb,4,Residential,No,Computer,44,13.2,12
1610,403,East,Diana,Feb,4,Residential,No,AirConditioner,83,33.2,6
1611,403,East,Diana,Feb,4,Residential,No,Fridge,11,5.5,15
1612,403,East,Diana,Feb,4,Residential,No,Television,43,10.75,9
1613,404,North,Bob,Mar,1,Commercial,Yes,Computer,30,9,8
1614,404,North,Bob,Mar,1,Commercial,Yes,AirConditioner,82,32.8,21
1615,404,North,Bob,Mar,1,Commercial,Yes,Fridge,38,19,3
1616,404,North,Bob,Mar,1,Commercial,Yes,Television,91,22.75,5
1617,405,West,Eve,Jan,2,Commercial,No,Computer,187,56.1,1
1618,405,West,Eve,Jan,2,Commercial,No,AirConditioner,111,44.4,4
1619,405,West,Eve,Jan,2,Commercial,No,Fridge,42,21,6
1620,405,West,Eve,Jan,2,Commercial,No,Television,29,7.25,0
1621,406,West,Alice,Jan,1,Residential,Yes,Computer,180,54,18
1622,406,West,Alice,Jan,1,Residential,Yes,AirConditioner,130,52,19
1623,406,West,Alice,Jan,1,Residential,Yes,Fridge,95,47.5,0
1624,406,West,Alice,Jan,1,Residential,Yes,Television,57,14.25,14
1625,407,South,Alice,Mar,2,Corporate,No,Computer,26,7.8,15
1626,407,South,Alice,Mar,2,Corporate,No,AirConditioner,19,7.6,6
1627,407,South,Alice,Mar,2,Corporate,No,Fridge,26,13,19
1628,407,South,Alice,Mar,2,Corporate,No,Television,101,25.25,14
1629,408,West,Eve,Feb,4,Residential,No,Computer,41,12.3,10
1630,408,West,Eve,Feb,4,Residential,No,AirConditioner,138,55.2,19
1631,408,West,Eve,Feb,4,Residential,No,Fridge,50,25,0
1632,408,West,Eve,Feb,4,Residential,No,Television,5,1.25,2
1633,409,West,Alice,Mar,4,Residential,Yes,Computer,50,15,11
1634,409,West,Alice,Mar,4,Residential,Yes,AirConditioner,77,30.8,9
1635,409,West,Alice,Mar,4,Residential,Yes,Fridge,65,32.5,7
1636,409,West,Alice,Mar,4,Residential,Yes,Television,93,23.25,4
1637,410,South,Alice,Jan,2,Residential,No,Computer,143,42.9,24
1638,410,South,Alice,Jan,2,Residential,No,AirConditioner,105,42,9
1639,410,South,Alice,Jan,2,Residential,No,Fridge,71,35.5,7
1640,410,South,Alice,Jan,2,Residential,No,Television,96,24,3
1641,411,East,Alice,Mar,5,Residential,Yes,Computer,36,10.8,0
1642,411,East,Alice,Mar,5,Residential,Yes,AirConditioner,102,40.8,24
1643,411,East,Alice,Mar,5,Residential,Yes,Fridge,55,27.5,9
1644,411,East,Alice,Mar,5,Residential,Yes,Television,60,15,6
1645,412,West,Diana,Mar,2,Commercial,Yes,Computer,157,47.1,1
1646,412,West,Diana,Mar,2,Commercial,Yes,AirConditioner,30,12,20
1647,412,West,Diana,Mar,2,Commercial,Yes,Fridge,56,28,0
1648,412,West,Diana,Mar,2,Commercial,Yes,Television,117,29.25,5
1649,413,South,Diana,Jan,1,Corporate,Yes,Computer,162,48.6,15
1650,413,South,Diana,Jan,1,Corporate,Yes,AirConditioner,96,38.4,23
1651,413,South,Diana,Jan,1,Corporate,Yes,Fridge,44,22,13
1652,413,South,Diana,Jan,1,Corporate,Yes,Television,70,17.5,11
1653,414,North,Charlie,Mar,2,Residential,No,Computer,75,22.5,26
1654,414,North,Charlie,Mar,2,Residential,No,AirConditioner,129,51.6,12
1655,414,North,Charlie,Mar,2,Residential,No,Fridge,47,23.5,13
1656,414,North,Charlie,Mar,2,Residential,No,Television,2,0.5,2
1657,415,East,Bob,Mar,3,Corporate,No,Computer,146,43.8,1
1658,415,East,Bob,Mar,3,Corporate,No,AirConditioner,77,30.8,14
1659,415,East,Bob,Mar,3,Corporate,No,Fridge,92,46,9
1660,415,East,Bob,Mar,3,Corporate,No,Television,70,17.5,10
1661,416,North,Eve,Feb,3,Corporate,No,Computer,101,30.3,25
1662,416,North,Eve,Feb,3,Corporate,No,AirConditioner,127,50.8,5
1663,416,North,Eve,Feb,3,Corporate,No,Fridge,16,8,18
1664,416,North,Eve,Feb,3,Corporate,No,Television,110,27.5,7
1665,417,North,Eve,Feb,5,Residential,Yes,Computer,190,57,29
1666,417,North,Eve,Feb,5,Residential,Yes,AirConditioner,57,22.8,19
1667,417,North,Eve,Feb,5,Residential,Yes,Fridge,31,15.5,15
1668,417,North,Eve,Feb,5,Residential,Yes,Television,43,10.75,7
1669,418,South,Eve,Jan,1,Commercial,Yes,Computer,70,21,18
1670,418,South,Eve,Jan,1,Commercial,Yes,AirConditioner,82,32.8,11
1671,418,South,Eve,Jan,1,Commercial,Yes,Fridge,8,4,8
1672,418,South,Eve,Jan,1,Commercial,Yes,Television,4,1,13
1673,419,West,Charlie,Jan,3,Residential,No,Computer,175,52.5,9
1674,419,West,Charlie,Jan,3,Residential,No,AirConditioner,96,38.4,18
1675,419,West,Charlie,Jan,3,Residential,No,Fridge,9,4.5,19
1676,419,West,Charlie,Jan,3,Residential,No,Television,56,14,1
1677,420,South,Diana,Jan,3,Commercial,Yes,Computer,12,3.6,18
1678,420,South,Diana,Jan,3,Commercial,Yes,AirConditioner,92,36.8,10
1679,420,South,Diana,Jan,3,Commercial,Yes,Fridge,39,19.5,15
1680,420,South,Diana,Jan,3,Commercial,Yes,Television,93,23.25,6
1681,421,South,Charlie,Feb,2,Residential,No,Computer,112,33.6,9
1682,421,South,Charlie,Feb,2,Residential,No,AirConditioner,76,30.4,5
1683,421,South,Charlie,Feb,2,Residential,No,Fridge,55,27.5,19
1684,421,South,Charlie,Feb,2,Residential,No,Television,59,14.75,13
1685,422,South,Eve,Jan,5,Commercial,Yes,Computer,64,19.2,15
1686,422,South,Eve,Jan,5,Commercial,Yes,AirConditioner,47,18.8,0
1687,422,South,Eve,Jan,5,Commercial,Yes,Fridge,20,10,7
1688,422,South,Eve,Jan,5,Commercial,Yes,Television,89,22.25,0
1689,423,South,Bob,Jan,4,Residential,Yes,Computer,10,3,12
1690,423,South,Bob,Jan,4,Residential,Yes,AirConditioner,80,32,1
1691,423,South,Bob,Jan,4,Residential,Yes,Fridge,89,44.5,6
1692,423,South,Bob,Jan,4,Residential,Yes,Television,9,2.25,1
1693,424,East,Alice,Jan,4,Corporate,Yes,Computer,110,33,15
1694,424,East,Alice,Jan,4,Corporate,Yes,AirConditioner,55,22,22
1695,424,East,Alice,Jan,4,Corporate,Yes,Fridge,40,20,10
1696,424,East,Alice,Jan,4,Corporate,Yes,Television,3,0.75,7
1697,425,West,Diana,Feb,5,Corporate,No,Computer,54,16.2,17
1698,425,West,Diana,Feb,5,Corporate,No,AirConditioner,23,9.2,14
1699,425,West,Diana,Feb,5,Corporate,No,Fridge,61,30.5,5
1700,425,West,Diana,Feb,5,Corporate,No,Television,90,22.5,11
1701,426,North,Diana,Mar,2,Residential,Yes,Computer,184,55.2,23
1702,426,North,Diana,Mar,2,Residential,Yes,AirConditioner,126,50.4,3
1703,426,North,Diana,Mar,2,Residential,Yes,Fridge,3,1.5,14
1704,426,North,Diana,Mar,2,Residential,Yes,Television,48,12,0
1705,427,North,Charlie,Jan,2,Residential,Yes,Computer,35,10.5,7
1706,427,North,Charlie,Jan,2,Residential,Yes,AirConditioner,28,11.2,4
1707,427,North,Charlie,Jan,2,Residential,Yes,Fridge,70,35,18
1708,427,North,Charlie,Jan,2,Residential,Yes,Television,43,10.75,1
1709,428,West,Diana,Mar,4,Residential,Yes,Computer,130,39,23
1710,428,West,Diana,Mar,4,Residential,Yes,AirConditioner,30,12,14
1711,428,West,Diana,Mar,4,Residential,Yes,Fridge,46,23,13
1712,428,West,Diana,Mar,4,Residential,Yes,Television,91,22.75,11
1713,429,North,Eve,Jan,2,Commercial,Yes,Computer,151,45.3,17
1714,429,North,Eve,Jan,2,Commercial,Yes,AirConditioner,124,49.6,10
1715,429,North,Eve,Jan,2,Commercial,Yes,Fridge,49,24.5,14
1716,429,North,Eve,Jan,2,Commercial,Yes,Television,100,25,0
1717,430,West,Eve,Mar,2,Residential,Yes,Computer,191,57.3,12
1718,430,West,Eve,Mar,2,Residential,Yes,AirConditioner,86,34.4,9
1719,430,West,Eve,Mar,2,Residential,Yes,Fridge,37,18.5,5
1720,430,West,Eve,Mar,2,Residential,Yes,Television,96,24,4
1721,431,North,Charlie,Feb,1,Commercial,Yes,Computer,55,16.5,24
1722,431,North,Charlie,Feb,1,Commercial,Yes,AirConditioner,104,41.6,16
1723,431,North,Charlie,Feb,1,Commercial,Yes,Fridge,89,44.5,9
1724,431,North,Charlie,Feb,1,Commercial,Yes,Television,1,0.25,6
1725,432,South,Eve,Feb,4,Residential,No,Computer,131,39.3,26
1726,432,South,Eve,Feb,4,Residential,No,AirConditioner,21,8.4,1
1727,432,South,Eve,Feb,4,Residential,No,Fridge,93,46.5,13
1728,432,South,Eve,Feb,4,Residential,No,Television,57,14.25,5
1729,433,North,Bob,Jan,4,Residential,Yes,Computer,40,12,6
1730,433,North,Bob,Jan,4,Residential,Yes,AirConditioner,72,28.8,19
1731,433,North,Bob,Jan,4,Residential,Yes,Fridge,62,31,15
1732,433,North,Bob,Jan,4,Residential,Yes,Television,53,13.25,5
1733,434,West,Charlie,Mar,2,Residential,No,Computer,68,20.4,27
1734,434,West,Charlie,Mar,2,Residential,No,AirConditioner,48,19.2,23
1735,434,West,Charlie,Mar,2,Residential,No,Fridge,92,46,12
1736,434,West,Charlie,Mar,2,Residential,No,Television,118,29.5,5
1737,435,West,Bob,Feb,4,Residential,No,Computer,38,11.4,20
1738,435,West,Bob,Feb,4,Residential,No,AirConditioner,65,26,9
1739,435,West,Bob,Feb,4,Residential,No,Fridge,54,27,10
1740,435,West,Bob,Feb,4,Residential,No,Television,16,4,7
1741,436,West,Alice,Jan,2,Commercial,Yes,Computer,115,34.5,22
1742,436,West,Alice,Jan,2,Commercial,Yes,AirConditioner,127,50.8,19
1743,436,West,Alice,Jan,2,Commercial,Yes,Fridge,10,5,2
1744,436,West,Alice,Jan,2,Commercial,Yes,Television,51,12.75,4
1745,437,West,Bob,Jan,1,Corporate,Yes,Computer,26,7.8,23
1746,437,West,Bob,Jan,1,Corporate,Yes,AirConditioner,97,38.8,2
1747,437,West,Bob,Jan,1,Corporate,Yes,Fridge,82,41,7
1748,437,West,Bob,Jan,1,Corporate,Yes,Television,112,28,14
1749,438,West,Alice,Feb,2,Residential,No,Computer,151,45.3,24
1750,438,West,Alice,Feb,2,Residential,No,AirConditioner,78,31.2,18
1751,438,West,Alice,Feb,2,Residential,No,Fridge,43,21.5,2
1752,438,West,Alice,Feb,2,Residential,No,Television,75,18.75,9
1753,439,East,Alice,Feb,4,Commercial,Yes,Computer,173,51.9,17
1754,439,East,Alice,Feb,4,Commercial,Yes,AirConditioner,71,28.4,4
1755,439,East,Alice,Feb,4,Commercial,Yes,Fridge,5,2.5,1
1756,439,East,Alice,Feb,4,Commercial,Yes,Television,90,22.5,6
1757,440,East,Bob,Jan,2,Residential,Yes,Computer,195,58.5,5
1758,440,East,Bob,Jan,2,Residential,Yes,AirConditioner,115,46,2
1759,440,East,Bob,Jan,2,Residential,Yes,Fridge,98,49,13
1760,440,East,Bob,Jan,2,Residential,Yes,Television,104,26,2
1761,441,North,Charlie,Mar,4,Commercial,Yes,Computer,104.59,31.38,8
1762,441,North,Charlie,Mar,4,Commercial,Yes,AirConditioner,6,2.4,7
1763,441,North,Charlie,Mar,4,Commercial,Yes,Fridge,71,35.5,19
1764,441,North,Charlie,Mar,4,Commercial,Yes,Television,55,13.75,8
1765,442,West,Eve,Mar,1,Residential,No,Computer,118,35.4,28
1766,442,West,Eve,Mar,1,Residential,No,AirConditioner,93,37.2,4
1767,442,West,Eve,Mar,1,Residential,No,Fridge,86,43,14
1768,442,West,Eve,Mar,1,Residential,No,Television,1,0.25,9
1769,443,North,Eve,Mar,3,Commercial,Yes,Computer,100,30,5
1770,443,North,Eve,Mar,3,Commercial,Yes,AirConditioner,30,12,11
1771,443,North,Eve,Mar,3,Commercial,Yes,Fridge,16,8,2
1772,443,North,Eve,Mar,3,Commercial,Yes,Television,90,22.5,2
