ID,Index,Region,SalesRep,Month,CustomerRating,Total_Profit_original,CustomerSegment,SalesTargetAchieved,Product,Profit,Sales,Discount%
2030,508,East,Diana,Mar,5,138.05,Corporate,Yes,AirConditioner,11.2,28,19
2031,508,East,Diana,Mar,5,138.05,Corporate,Yes,Fridge,28,56,16
2032,508,East,Diana,Mar,5,138.05,Corporate,Yes,Television,16.75,67,7
2033,509,West,Alice,Mar,3,63.35,Commercial,Yes,Computer,57.9,193,20
2034,509,West,Alice,Mar,3,63.35,Commercial,Yes,AirConditioner,27.2,68,19
2035,509,West,Alice,Mar,3,63.35,Commercial,Yes,Fridge,8,16,10
2036,509,West,Alice,Mar,3,63.35,Commercial,Yes,Television,27.25,109,2
2037,510,South,Charlie,Feb,1,130.1,Commercial,Yes,Computer,49.5,165,11
2038,510,South,Charlie,Feb,1,130.1,Commercial,Yes,AirConditioner,41.6,104,10
2039,510,South,Charlie,Feb,1,130.1,Commercial,Yes,Fridge,30.5,61,1
2040,510,South,Charlie,Feb,1,130.1,Commercial,Yes,Television,2.5,10,11
2041,511,North,Charlie,Jan,5,100.95,Commercial,No,Computer,25.2,84,24
2042,511,North,Charlie,Jan,5,100.95,Commercial,No,AirConditioner,30.4,76,17
2043,511,North,Charlie,Jan,5,100.95,Commercial,No,Fridge,48,96,17
2044,511,North,Charlie,Jan,5,100.95,Commercial,No,Television,28.5,114,11
2045,512,South,Alice,Jan,2,116.85,Residential,Yes,Computer,14.4,48,2
2046,512,South,Alice,Jan,2,116.85,Residential,Yes,AirConditioner,11.2,28,0
2047,512,South,Alice,Jan,2,116.85,Residential,Yes,Fridge,27.5,55,3
2048,512,South,Alice,Jan,2,116.85,Residential,Yes,Television,17.75,71,10
2049,513,East,Eve,Jan,4,-11.05,Corporate,No,Computer,10.2,34,0
2050,513,East,Eve,Jan,4,-11.05,Corporate,No,AirConditioner,38,95,11
2051,513,East,Eve,Jan,4,-11.05,Corporate,No,Fridge,14.5,29,8
2052,513,East,Eve,Jan,4,-11.05,Corporate,No,Television,21.25,85,4
2053,514,South,Charlie,Jan,3,110.75,Residential,Yes,Computer,9,30,4
2054,514,South,Charlie,Jan,3,110.75,Residential,Yes,AirConditioner,12,30,17
2055,514,South,Charlie,Jan,3,110.75,Residential,Yes,Fridge,24.5,49,16
2056,514,South,Charlie,Jan,3,110.75,Residential,Yes,Television,13.25,53,11
2057,515,South,Eve,Jan,5,195.95,Residential,Yes,Computer,44.1,147,0
2058,515,South,Eve,Jan,5,195.95,Residential,Yes,AirConditioner,27.6,69,6
2059,515,South,Eve,Jan,5,195.95,Residential,Yes,Fridge,41,82,16
2060,515,South,Eve,Jan,5,195.95,Residential,Yes,Television,25.25,101,2
2061,516,East,Alice,Mar,2,39.35,Residential,No,Computer,54,180,7
2062,516,East,Alice,Mar,2,39.35,Residential,No,AirConditioner,49.6,124,11
2063,516,East,Alice,Mar,2,39.35,Residential,No,Fridge,4,8,16
2064,516,East,Alice,Mar,2,39.35,Residential,No,Television,23.75,95,11
2065,517,West,Eve,Feb,4,124.65,Corporate,Yes,Computer,7.2,24,6
2066,517,West,Eve,Feb,4,124.65,Corporate,Yes,AirConditioner,3.2,8,0
2067,517,West,Eve,Feb,4,124.65,Corporate,Yes,Fridge,28.5,57,15
2068,517,West,Eve,Feb,4,124.65,Corporate,Yes,Television,21.75,87,14
2069,518,South,Bob,Mar,3,136.85,Corporate,No,Computer,17.1,57,14
2070,518,South,Bob,Mar,3,136.85,Corporate,No,AirConditioner,2,5,21
2071,518,South,Bob,Mar,3,136.85,Corporate,No,Fridge,49.5,99,19
2072,518,South,Bob,Mar,3,136.85,Corporate,No,Television,14.25,57,12
2073,519,West,Diana,Jan,3,7.85,Residential,Yes,Computer,28.5,95,10
2074,519,West,Diana,Jan,3,7.85,Residential,Yes,AirConditioner,21.6,54,3
2075,519,West,Diana,Jan,3,7.85,Residential,Yes,Fridge,23,46,7
2076,519,West,Diana,Jan,3,7.85,Residential,Yes,Television,22.75,91,6
2077,520,South,Charlie,Jan,4,64.5,Corporate,Yes,Computer,47.4,158,17
2078,520,South,Charlie,Jan,4,64.5,Corporate,Yes,AirConditioner,45.6,114,17
2079,520,South,Charlie,Jan,4,64.5,Corporate,Yes,Fridge,10,20,14
2080,520,South,Charlie,Jan,4,64.5,Corporate,Yes,Television,21.5,86,14
2081,521,West,Diana,Jan,1,100.95,Residential,Yes,Computer,31.38,104.59,13
2082,521,West,Diana,Jan,1,100.95,Residential,Yes,AirConditioner,57.2,143,14
2083,521,West,Diana,Jan,1,100.95,Residential,Yes,Fridge,9,18,0
2084,521,West,Diana,Jan,1,100.95,Residential,Yes,Television,25.75,103,2
2085,522,East,Eve,Jan,3,47.45,Residential,Yes,Computer,37.5,125,26
2086,522,East,Eve,Jan,3,47.45,Residential,Yes,AirConditioner,31.2,78,2
2087,522,East,Eve,Jan,3,47.45,Residential,Yes,Fridge,7,14,18
2088,522,East,Eve,Jan,3,47.45,Residential,Yes,Television,6.75,27,14
2089,523,South,Charlie,Feb,5,52.6,Corporate,No,Computer,17.7,59,8
2090,523,South,Charlie,Feb,5,52.6,Corporate,No,AirConditioner,26.4,66,6
2091,523,South,Charlie,Feb,5,52.6,Corporate,No,Fridge,11,22,14
2092,523,South,Charlie,Feb,5,52.6,Corporate,No,Television,13.5,54,11
2093,524,East,Eve,Jan,4,56.75,Corporate,Yes,Computer,48,160,4
2094,524,East,Eve,Jan,4,56.75,Corporate,Yes,AirConditioner,34,85,5
2095,524,East,Eve,Jan,4,56.75,Corporate,Yes,Fridge,23.5,47,8
2096,524,East,Eve,Jan,4,56.75,Corporate,Yes,Television,28.25,113,7
2097,525,South,Bob,Feb,3,46,Commercial,Yes,Computer,45,150,22
2098,525,South,Bob,Feb,3,46,Commercial,Yes,AirConditioner,24,60,14
2099,525,South,Bob,Feb,3,46,Commercial,Yes,Fridge,33,66,4
2100,525,South,Bob,Feb,3,46,Commercial,Yes,Television,1,4,8
2101,526,East,Alice,Jan,2,126.9,Commercial,Yes,Computer,23.4,78,3
2102,526,East,Alice,Jan,2,126.9,Commercial,Yes,AirConditioner,46,115,14
2103,526,East,Alice,Jan,2,126.9,Commercial,Yes,Fridge,30.5,61,15
2104,526,East,Alice,Jan,2,126.9,Commercial,Yes,Television,22,88,12
2105,527,East,Charlie,Feb,1,64.15,Corporate,No,Computer,3.9,13,11
2106,527,East,Charlie,Feb,1,64.15,Corporate,No,AirConditioner,10,25,5
2107,527,East,Charlie,Feb,1,64.15,Corporate,No,Fridge,47.5,95,12
2108,527,East,Charlie,Feb,1,64.15,Corporate,No,Television,5.75,23,11
2109,528,South,Bob,Mar,3,103.1,Commercial,No,Computer,26.1,87,28
2110,528,South,Bob,Mar,3,103.1,Commercial,No,AirConditioner,58,145,7
2111,528,South,Bob,Mar,3,103.1,Commercial,No,Fridge,48,96,15
2112,528,South,Bob,Mar,3,103.1,Commercial,No,Television,12,48,1
2113,529,South,Bob,Jan,4,-14.65,Corporate,Yes,Computer,5.4,18,0
2114,529,South,Bob,Jan,4,-14.65,Corporate,Yes,AirConditioner,5.2,13,7
2115,529,South,Bob,Jan,4,-14.65,Corporate,Yes,Fridge,46,92,10
2116,529,South,Bob,Jan,4,-14.65,Corporate,Yes,Television,20.75,83,2
2117,530,South,Charlie,Feb,2,147.7,Commercial,Yes,Computer,39,130,29
2118,530,South,Charlie,Feb,2,147.7,Commercial,Yes,AirConditioner,57.2,143,21
2119,530,South,Charlie,Feb,2,147.7,Commercial,Yes,Fridge,12,24,12
2120,530,South,Charlie,Feb,2,147.7,Commercial,Yes,Television,10.5,42,11
2121,531,North,Eve,Mar,1,72.05,Corporate,No,Computer,37.2,124,23
2122,531,North,Eve,Mar,1,72.05,Corporate,No,AirConditioner,29.6,74,0
2123,531,North,Eve,Mar,1,72.05,Corporate,No,Fridge,49.5,99,5
2124,531,North,Eve,Mar,1,72.05,Corporate,No,Television,0.75,3,12
2125,532,West,Bob,Jan,2,209.05,Corporate,No,Computer,51.6,172,12
2126,532,West,Bob,Jan,2,209.05,Corporate,No,AirConditioner,53.2,133,12
2127,532,West,Bob,Jan,2,209.05,Corporate,No,Fridge,24.5,49,19
2128,532,West,Bob,Jan,2,209.05,Corporate,No,Television,22.75,91,6
2129,533,North,Diana,Jan,2,19.05,Residential,Yes,Computer,33,110,0
2130,533,North,Diana,Jan,2,19.05,Residential,Yes,AirConditioner,48.8,122,22
2131,533,North,Diana,Jan,2,19.05,Residential,Yes,Fridge,15.5,31,16
2132,533,North,Diana,Jan,2,19.05,Residential,Yes,Television,0.75,3,4
2133,534,North,Bob,Jan,2,102.4,Corporate,No,Computer,47.4,158,2
2134,534,North,Bob,Jan,2,102.4,Corporate,No,AirConditioner,24,60,23
2135,534,North,Bob,Jan,2,102.4,Corporate,No,Fridge,44,88,4
2136,534,North,Bob,Jan,2,102.4,Corporate,No,Television,7,28,9
2137,535,East,Eve,Feb,2,110.75,Residential,No,Computer,58.5,195,21
2138,535,East,Eve,Feb,2,110.75,Residential,No,AirConditioner,14,35,20
2139,535,East,Eve,Feb,2,110.75,Residential,No,Fridge,23.5,47,16
2140,535,East,Eve,Feb,2,110.75,Residential,No,Television,15.75,63,6
2141,536,South,Eve,Feb,4,34.65,Residential,No,Computer,46.5,155,7
2142,536,South,Eve,Feb,4,34.65,Residential,No,AirConditioner,16.4,41,12
2143,536,South,Eve,Feb,4,34.65,Residential,No,Fridge,39.5,79,0
2144,536,South,Eve,Feb,4,34.65,Residential,No,Television,20.25,81,1
2145,537,West,Diana,Mar,4,53.05,Commercial,No,Computer,31.8,106,23
2146,537,West,Diana,Mar,4,53.05,Commercial,No,AirConditioner,38,95,10
2147,537,West,Diana,Mar,4,53.05,Commercial,No,Fridge,5.5,11,4
2148,537,West,Diana,Mar,4,53.05,Commercial,No,Television,7.75,31,13
2149,538,East,Bob,Feb,5,4.7,Residential,No,Computer,27,90,17
2150,538,East,Bob,Feb,5,4.7,Residential,No,AirConditioner,47.2,118,3
2151,538,East,Bob,Feb,5,4.7,Residential,No,Fridge,13,26,4
2152,538,East,Bob,Feb,5,4.7,Residential,No,Television,2.5,10,13
2153,539,North,Eve,Feb,1,33.15,Commercial,Yes,Computer,15.6,52,24
2154,539,North,Eve,Feb,1,33.15,Commercial,Yes,AirConditioner,52.8,132,6
2155,539,North,Eve,Feb,1,33.15,Commercial,Yes,Fridge,8.5,17,6
2156,539,North,Eve,Feb,1,33.15,Commercial,Yes,Television,12.25,49,3
2157,540,South,Charlie,Jan,4,86.1,Corporate,No,Computer,31.2,104,15
2158,540,South,Charlie,Jan,4,86.1,Corporate,No,AirConditioner,50.4,126,11
2159,540,South,Charlie,Jan,4,86.1,Corporate,No,Fridge,19,38,15
2160,540,South,Charlie,Jan,4,86.1,Corporate,No,Television,21.5,86,0
2161,541,East,Alice,Jan,3,100.95,Residential,Yes,Computer,4.5,15,19
2162,541,East,Alice,Jan,3,100.95,Residential,Yes,AirConditioner,30.4,76,12
2163,541,East,Alice,Jan,3,100.95,Residential,Yes,Fridge,7.5,15,17
2164,541,East,Alice,Jan,3,100.95,Residential,Yes,Television,23.5,94,14
2165,542,South,Alice,Jan,5,82.55,Residential,No,Computer,22.8,76,19
2166,542,South,Alice,Jan,5,82.55,Residential,No,AirConditioner,16,40,21
2167,542,South,Alice,Jan,5,82.55,Residential,No,Fridge,46.5,93,5
2168,542,South,Alice,Jan,5,82.55,Residential,No,Television,28.25,113,4
2169,543,East,Alice,Jan,3,134.35,Corporate,Yes,Computer,44.7,149,29
2170,543,East,Alice,Jan,3,134.35,Corporate,Yes,AirConditioner,14.4,36,11
2171,543,East,Alice,Jan,3,134.35,Corporate,Yes,Fridge,23,46,1
2172,543,East,Alice,Jan,3,134.35,Corporate,Yes,Television,5.25,21,7
2173,544,South,Bob,Jan,4,119.4,Residential,Yes,Computer,32.7,109,15
2174,544,South,Bob,Jan,4,119.4,Residential,Yes,AirConditioner,27.2,68,15
2175,544,South,Bob,Jan,4,119.4,Residential,Yes,Fridge,36.5,73,12
2176,544,South,Bob,Jan,4,119.4,Residential,Yes,Television,25,100,0
2177,545,North,Diana,Jan,3,167.35,Residential,No,Computer,6.3,21,1
2178,545,North,Diana,Jan,3,167.35,Residential,No,AirConditioner,20.8,52,5
2179,545,North,Diana,Jan,3,167.35,Residential,No,Fridge,37,74,9
2180,545,North,Diana,Jan,3,167.35,Residential,No,Television,13.25,53,6
2181,546,West,Eve,Jan,3,118.25,Residential,No,Computer,22.5,75,16
2182,546,West,Eve,Jan,3,118.25,Residential,No,AirConditioner,34,85,13
2183,546,West,Eve,Jan,3,118.25,Residential,No,Fridge,40,80,19
2184,546,West,Eve,Jan,3,118.25,Residential,No,Television,21.75,87,6
2185,547,North,Charlie,Mar,4,97.4,Commercial,Yes,Computer,3.3,11,9
2186,547,North,Charlie,Mar,4,97.4,Commercial,Yes,AirConditioner,25.6,64,18
2187,547,North,Charlie,Mar,4,97.4,Commercial,Yes,Fridge,39,78,10
2188,547,North,Charlie,Mar,4,97.4,Commercial,Yes,Television,25.5,102,6
2189,548,West,Charlie,Mar,4,180.6,Commercial,Yes,Computer,45.6,152,6
2190,548,West,Charlie,Mar,4,180.6,Commercial,Yes,AirConditioner,58,145,15
2191,548,West,Charlie,Mar,4,180.6,Commercial,Yes,Fridge,19,38,1
2192,548,West,Charlie,Mar,4,180.6,Commercial,Yes,Television,19,76,14
2193,549,South,Bob,Mar,4,192.75,Corporate,Yes,Computer,48,160,26
2194,549,South,Bob,Mar,4,192.75,Corporate,Yes,AirConditioner,2,5,3
2195,549,South,Bob,Mar,4,192.75,Corporate,Yes,Fridge,31.5,63,7
2196,549,South,Bob,Mar,4,192.75,Corporate,Yes,Television,22.25,89,0
2197,550,East,Alice,Mar,3,125.4,Residential,No,Computer,49.8,166,9
2198,550,East,Alice,Mar,3,125.4,Residential,No,AirConditioner,27.6,69,4
2199,550,East,Alice,Mar,3,125.4,Residential,No,Fridge,41.5,83,18
2200,550,East,Alice,Mar,3,125.4,Residential,No,Television,13.5,54,11
2201,551,North,Bob,Jan,2,18.05,Corporate,No,Computer,27,90,18
2202,551,North,Bob,Jan,2,18.05,Corporate,No,AirConditioner,14.8,37,8
2203,551,North,Bob,Jan,2,18.05,Corporate,No,Fridge,21,42,19
2204,551,North,Bob,Jan,2,18.05,Corporate,No,Television,14.25,57,10
2205,552,West,Diana,Mar,4,94.5,Commercial,Yes,Computer,43.2,144,19
2206,552,West,Diana,Mar,4,94.5,Commercial,Yes,AirConditioner,16.8,42,23
2207,552,West,Diana,Mar,4,94.5,Commercial,Yes,Fridge,47.5,95,16
2208,552,West,Diana,Mar,4,94.5,Commercial,Yes,Television,5,20,2
2209,553,North,Diana,Jan,5,199.85,Residential,No,Computer,49.5,165,26
2210,553,North,Diana,Jan,5,199.85,Residential,No,AirConditioner,11.6,29,2
2211,553,North,Diana,Jan,5,199.85,Residential,No,Fridge,14.5,29,15
2212,553,North,Diana,Jan,5,199.85,Residential,No,Television,28.25,113,10
2213,554,West,Eve,Mar,4,169.25,Commercial,No,Computer,45.3,151,8
2214,554,West,Eve,Mar,4,169.25,Commercial,No,AirConditioner,25.2,63,21
2215,554,West,Eve,Mar,4,169.25,Commercial,No,Fridge,1.5,3,9
2216,554,West,Eve,Mar,4,169.25,Commercial,No,Television,12.25,49,1
2217,555,North,Eve,Feb,2,172.8,Commercial,Yes,Computer,54.3,181,21
2218,555,North,Eve,Feb,2,172.8,Commercial,Yes,AirConditioner,42,105,9
2219,555,North,Eve,Feb,2,172.8,Commercial,Yes,Fridge,18,36,4
2220,555,North,Eve,Feb,2,172.8,Commercial,Yes,Television,26.5,106,14
2221,556,West,Diana,Mar,5,143.25,Commercial,No,Computer,50.1,167,29
2222,556,West,Diana,Mar,5,143.25,Commercial,No,AirConditioner,52.4,131,16
2223,556,West,Diana,Mar,5,143.25,Commercial,No,Fridge,35,70,13
2224,556,West,Diana,Mar,5,143.25,Commercial,No,Television,1.75,7,14
2225,557,West,Diana,Mar,3,174.95,Residential,Yes,Computer,50.7,169,16
2226,557,West,Diana,Mar,3,174.95,Residential,Yes,AirConditioner,18,45,18
2227,557,West,Diana,Mar,3,174.95,Residential,Yes,Fridge,45,90,18
2228,557,West,Diana,Mar,3,174.95,Residential,Yes,Television,7.25,29,4
2229,558,South,Diana,Jan,4,-1.4,Residential,No,Computer,23.7,79,8
2230,558,South,Diana,Jan,4,-1.4,Residential,No,AirConditioner,24.4,61,9
2231,558,South,Diana,Jan,4,-1.4,Residential,No,Fridge,11.5,23,3
2232,558,South,Diana,Jan,4,-1.4,Residential,No,Television,12,48,1
2233,559,West,Bob,Mar,2,23.75,Residential,Yes,Computer,37.2,124,8
2234,559,West,Bob,Mar,2,23.75,Residential,Yes,AirConditioner,20.8,52,11
2235,559,West,Bob,Mar,2,23.75,Residential,Yes,Fridge,17.5,35,19
2236,559,West,Bob,Mar,2,23.75,Residential,Yes,Television,23.25,93,12
2237,560,South,Diana,Feb,4,82.25,Residential,Yes,Computer,29.1,97,4
2238,560,South,Diana,Feb,4,82.25,Residential,Yes,AirConditioner,30.4,76,22
2239,560,South,Diana,Feb,4,82.25,Residential,Yes,Fridge,4.5,9,15
2240,560,South,Diana,Feb,4,82.25,Residential,Yes,Television,3.25,13,13
2241,561,West,Charlie,Jan,5,100.95,Commercial,Yes,Computer,31.38,104.59,23
2242,561,West,Charlie,Jan,5,100.95,Commercial,Yes,AirConditioner,24,60,6
2243,561,West,Charlie,Jan,5,100.95,Commercial,Yes,Fridge,33.5,67,14
2244,561,West,Charlie,Jan,5,100.95,Commercial,Yes,Television,0.75,3,4
2245,562,East,Alice,Jan,4,89.4,Residential,Yes,Computer,10.8,36,6
2246,562,East,Alice,Jan,4,89.4,Residential,Yes,AirConditioner,27.6,69,17
2247,562,East,Alice,Jan,4,89.4,Residential,Yes,Fridge,2.5,5,8
2248,562,East,Alice,Jan,4,89.4,Residential,Yes,Television,0.5,2,4
2249,563,East,Diana,Mar,3,-35.8,Commercial,No,Computer,27.3,91,10
2250,563,East,Diana,Mar,3,-35.8,Commercial,No,AirConditioner,6.4,16,18
2251,563,East,Diana,Mar,3,-35.8,Commercial,No,Fridge,26.5,53,2
2252,563,East,Diana,Mar,3,-35.8,Commercial,No,Television,4,16,3
2253,564,East,Alice,Jan,2,113.3,Residential,Yes,Computer,29.1,97,7
2254,564,East,Alice,Jan,2,113.3,Residential,Yes,AirConditioner,29.2,73,14
2255,564,East,Alice,Jan,2,113.3,Residential,Yes,Fridge,40.5,81,8
2256,564,East,Alice,Jan,2,113.3,Residential,Yes,Television,23.5,94,10
2257,565,West,Bob,Jan,3,124.9,Residential,Yes,Computer,38.7,129,24
2258,565,West,Bob,Jan,3,124.9,Residential,Yes,AirConditioner,55.2,138,6
2259,565,West,Bob,Jan,3,124.9,Residential,Yes,Fridge,48.5,97,17
2260,565,West,Bob,Jan,3,124.9,Residential,Yes,Television,25.5,102,6
2261,566,South,Alice,Jan,2,54.6,Commercial,No,Computer,9.9,33,13
2262,566,South,Alice,Jan,2,54.6,Commercial,No,AirConditioner,37.2,93,11
2263,566,South,Alice,Jan,2,54.6,Commercial,No,Fridge,28,56,3
2264,566,South,Alice,Jan,2,54.6,Commercial,No,Television,1.5,6,9
2265,567,South,Bob,Jan,4,179.15,Residential,Yes,Computer,33.3,111,1
2266,567,South,Bob,Jan,4,179.15,Residential,Yes,AirConditioner,11.6,29,21
2267,567,South,Bob,Jan,4,179.15,Residential,Yes,Fridge,41,82,18
2268,567,South,Bob,Jan,4,179.15,Residential,Yes,Television,11.25,45,5
2269,568,West,Charlie,Jan,3,50.65,Corporate,Yes,Computer,12.9,43,9
2270,568,West,Charlie,Jan,3,50.65,Corporate,Yes,AirConditioner,2,5,6
2271,568,West,Charlie,Jan,3,50.65,Corporate,Yes,Fridge,38,76,3
2272,568,West,Charlie,Jan,3,50.65,Corporate,Yes,Television,17.75,71,1
2273,569,East,Bob,Jan,2,80.85,Residential,No,Computer,53.1,177,20
2274,569,East,Bob,Jan,2,80.85,Residential,No,AirConditioner,54,135,9
2275,569,East,Bob,Jan,2,80.85,Residential,No,Fridge,47.5,95,8
2276,569,East,Bob,Jan,2,80.85,Residential,No,Television,1.25,5,14
2277,570,East,Bob,Feb,3,134.5,Residential,No,Computer,16.8,56,23
2278,570,East,Bob,Feb,3,134.5,Residential,No,AirConditioner,21.2,53,24
2279,570,East,Bob,Feb,3,134.5,Residential,No,Fridge,30.5,61,0
2280,570,East,Bob,Feb,3,134.5,Residential,No,Television,14,56,3
2281,571,South,Eve,Mar,3,100.95,Corporate,Yes,Computer,9.9,33,15
2282,571,South,Eve,Mar,3,100.95,Corporate,Yes,AirConditioner,30.4,76,23
2283,571,South,Eve,Mar,3,100.95,Corporate,Yes,Fridge,4,8,0
2284,571,South,Eve,Mar,3,100.95,Corporate,Yes,Television,17.75,71,12
2285,572,East,Diana,Feb,4,124.6,Commercial,Yes,Computer,22.2,74,15
2286,572,East,Diana,Feb,4,124.6,Commercial,Yes,AirConditioner,2.4,6,21
2287,572,East,Diana,Feb,4,124.6,Commercial,Yes,Fridge,15.5,31,19
2288,572,East,Diana,Feb,4,124.6,Commercial,Yes,Television,24.5,98,13
2289,573,North,Diana,Jan,4,27.4,Residential,No,Computer,8.1,27,18
2290,573,North,Diana,Jan,4,27.4,Residential,No,AirConditioner,30.8,77,19
2291,573,North,Diana,Jan,4,27.4,Residential,No,Fridge,9.5,19,18
2292,573,North,Diana,Jan,4,27.4,Residential,No,Television,8,32,10
2293,574,South,Charlie,Jan,1,86.75,Residential,Yes,Computer,15.9,53,26
2294,574,South,Charlie,Jan,1,86.75,Residential,Yes,AirConditioner,59.6,149,9
2295,574,South,Charlie,Jan,1,86.75,Residential,Yes,Fridge,31,62,2
2296,574,South,Charlie,Jan,1,86.75,Residential,Yes,Television,12.25,49,6
2297,575,East,Charlie,Mar,3,-8.65,Commercial,Yes,Computer,25.5,85,10
2298,575,East,Charlie,Mar,3,-8.65,Commercial,Yes,AirConditioner,45.6,114,24
2299,575,East,Charlie,Mar,3,-8.65,Commercial,Yes,Fridge,12,24,9
2300,575,East,Charlie,Mar,3,-8.65,Commercial,Yes,Television,3.25,13,8
2301,576,South,Diana,Feb,2,-11.7,Corporate,Yes,Computer,19.8,66,5
2302,576,South,Diana,Feb,2,-11.7,Corporate,Yes,AirConditioner,26,65,22
2303,576,South,Diana,Feb,2,-11.7,Corporate,Yes,Fridge,13,26,11
2304,576,South,Diana,Feb,2,-11.7,Corporate,Yes,Television,7.5,30,8
2305,577,North,Eve,Mar,2,147.95,Corporate,Yes,Computer,34.8,116,5
2306,577,North,Eve,Mar,2,147.95,Corporate,Yes,AirConditioner,8.4,21,4
2307,577,North,Eve,Mar,2,147.95,Corporate,Yes,Fridge,41.5,83,17
2308,577,North,Eve,Mar,2,147.95,Corporate,Yes,Television,6.25,25,11
2309,578,South,Diana,Feb,3,88.45,Residential,No,Computer,49.5,165,6
2310,578,South,Diana,Feb,3,88.45,Residential,No,AirConditioner,21.2,53,17
2311,578,South,Diana,Feb,3,88.45,Residential,No,Fridge,43.5,87,13
2312,578,South,Diana,Feb,3,88.45,Residential,No,Television,21.25,85,2
2313,579,South,Eve,Jan,3,99.4,Corporate,No,Computer,39.9,133,15
2314,579,South,Eve,Jan,3,99.4,Corporate,No,AirConditioner,32,80,8
2315,579,South,Eve,Jan,3,99.4,Corporate,No,Fridge,26.5,53,9
2316,579,South,Eve,Jan,3,99.4,Corporate,No,Television,15,60,0
2317,580,South,Charlie,Mar,1,52.75,Residential,No,Computer,48,160,12
2318,580,South,Charlie,Mar,1,52.75,Residential,No,AirConditioner,54,135,15
2319,580,South,Charlie,Mar,1,52.75,Residential,No,Fridge,26,52,9
2320,580,South,Charlie,Mar,1,52.75,Residential,No,Television,14.75,59,8
2321,581,South,Alice,Mar,3,155.85,Residential,No,Computer,51.3,171,26
2322,581,South,Alice,Mar,3,155.85,Residential,No,AirConditioner,18.8,47,6
2323,581,South,Alice,Mar,3,155.85,Residential,No,Fridge,6.5,13,17
2324,581,South,Alice,Mar,3,155.85,Residential,No,Television,21.25,85,7
2325,582,North,Charlie,Jan,1,137.8,Corporate,Yes,Computer,44.4,148,2
2326,582,North,Charlie,Jan,1,137.8,Corporate,Yes,AirConditioner,24.4,61,24
2327,582,North,Charlie,Jan,1,137.8,Corporate,Yes,Fridge,29,58,0
2328,582,North,Charlie,Jan,1,137.8,Corporate,Yes,Television,7,28,6
2329,583,West,Charlie,Mar,3,47.7,Residential,Yes,Computer,51.6,172,23
2330,583,West,Charlie,Mar,3,47.7,Residential,Yes,AirConditioner,21.6,54,24
2331,583,West,Charlie,Mar,3,47.7,Residential,Yes,Fridge,36.5,73,14
2332,583,West,Charlie,Mar,3,47.7,Residential,Yes,Television,28,112,5
2333,584,South,Bob,Feb,5,66.4,Residential,No,Computer,37.5,125,23
2334,584,South,Bob,Feb,5,66.4,Residential,No,AirConditioner,16.4,41,9
2335,584,South,Bob,Feb,5,66.4,Residential,No,Fridge,22,44,7
2336,584,South,Bob,Feb,5,66.4,Residential,No,Television,14.5,58,13
2337,585,South,Bob,Feb,4,-12.9,Residential,Yes,Computer,30.6,102,8
2338,585,South,Bob,Feb,4,-12.9,Residential,Yes,AirConditioner,20,50,4
2339,585,South,Bob,Feb,4,-12.9,Residential,Yes,Fridge,20.5,41,2
2340,585,South,Bob,Feb,4,-12.9,Residential,Yes,Television,5,20,14
2341,586,East,Bob,Feb,2,159.9,Residential,Yes,Computer,15.3,51,23
2342,586,East,Bob,Feb,2,159.9,Residential,Yes,AirConditioner,7.6,19,6
2343,586,East,Bob,Feb,2,159.9,Residential,Yes,Fridge,35.5,71,17
2344,586,East,Bob,Feb,2,159.9,Residential,Yes,Television,8.5,34,9
2345,587,South,Bob,Feb,1,22.95,Commercial,No,Computer,11.1,37,2
2346,587,South,Bob,Feb,1,22.95,Commercial,No,AirConditioner,33.6,84,4
2347,587,South,Bob,Feb,1,22.95,Commercial,No,Fridge,25,50,8
2348,587,South,Bob,Feb,1,22.95,Commercial,No,Television,1.25,5,6
2349,588,East,Eve,Jan,2,144.8,Commercial,Yes,Computer,39.6,132,5
2350,588,East,Eve,Jan,2,144.8,Commercial,Yes,AirConditioner,57.2,143,14
2351,588,East,Eve,Jan,2,144.8,Commercial,Yes,Fridge,29.5,59,15
2352,588,East,Eve,Jan,2,144.8,Commercial,Yes,Television,20.5,82,10
2353,589,West,Diana,Mar,3,-17.4,Residential,Yes,Computer,9.9,33,24
2354,589,West,Diana,Mar,3,-17.4,Residential,Yes,AirConditioner,11.2,28,18
2355,589,West,Diana,Mar,3,-17.4,Residential,Yes,Fridge,11.5,23,14
2356,589,West,Diana,Mar,3,-17.4,Residential,Yes,Television,15,60,8
