ID,Index,Region,SalesRep,Month,CustomerRating,CustomerSegment,SalesTargetAchieved,Product,Sales,Profit,Discount%,Net Profit,,,,,
5480,1370,South,Alice,Jan,2,Residential,Yes,Television,86,21.5,13,10.32,,,,,
5481,1371,East,Bob,Jan,4,Residential,Yes,Computer,141,42.3,13,23.97,,,,,
5482,1371,East,Bob,Jan,4,Residential,Yes,AirConditioner,88,35.2,21,16.72,,,,,
5483,1371,East,Bob,Jan,4,Residential,Yes,Fridge,73,36.5,2,35.04,,,,,
5484,1371,East,Bob,Jan,4,Residential,Yes,Television,26,6.5,11,3.64,,,,,
5485,1372,East,Bob,Jan,4,Residential,Yes,Computer,46,13.8,9,9.66,,,,,
5486,1372,East,Bob,Jan,4,Residential,Yes,AirConditioner,65,26,13,17.55,,,,,
5487,1372,East,Bob,Jan,4,Residential,Yes,Fridge,52,26,19,16.12,,,,,
5488,1372,East,Bob,Jan,4,Residential,Yes,Television,117,29.25,12,15.21,,,,,
5493,1374,South,Eve,Jan,4,Residential,No,Computer,86,25.8,18,10.32,,,,,
5494,1374,South,Eve,Jan,4,Residential,No,AirConditioner,75,30,23,12.75,,,,,
5495,1374,South,Eve,Jan,4,Residential,No,Fridge,28,14,11,10.92,,,,,
5496,1374,South,Eve,Jan,4,Residential,No,Television,71,17.75,13,8.52,,,,,
5497,1375,East,Diana,Jan,1,Commercial,No,Computer,98,29.4,7,22.54,,,,,
5498,1375,East,Diana,Jan,1,Commercial,No,AirConditioner,74,29.6,11,21.46,,,,,
5499,1375,East,Diana,Jan,1,Commercial,No,Fridge,28,14,17,9.24,,,,,
5500,1375,East,Diana,Jan,1,Commercial,No,Television,46,11.5,4,9.66,,,,,
5509,1378,North,Bob,Jan,2,Residential,No,Computer,185,55.5,9,38.85,,,,,
5510,1378,North,Bob,Jan,2,Residential,No,AirConditioner,25,10,7,8.25,,,,,
5511,1378,North,Bob,Jan,2,Residential,No,Fridge,63,31.5,17,20.79,,,,,
5512,1378,North,Bob,Jan,2,Residential,No,Television,38,9.5,6,7.22,,,,,
5513,1379,South,Eve,Jan,2,Residential,No,Computer,42,12.6,22,3.36,,,,,
5514,1379,South,Eve,Jan,2,Residential,No,AirConditioner,135,54,13,36.45,,,,,
5515,1379,South,Eve,Jan,2,Residential,No,Fridge,22,11,7,9.46,,,,,
5516,1379,South,Eve,Jan,2,Residential,No,Television,21,5.25,4,4.41,,,,,
5517,1380,South,Eve,Jan,2,Residential,No,Computer,67,20.1,2,18.76,,,,,
5518,1380,South,Eve,Jan,2,Residential,No,AirConditioner,86,34.4,8,27.52,,,,,
5519,1380,South,Eve,Jan,2,Residential,No,Fridge,52,26,8,21.84,,,,,
5520,1380,South,Eve,Jan,2,Residential,No,Television,14,3.5,14,1.54,,,,,
5521,1381,South,Diana,Jan,2,Residential,No,Computer,37,11.1,3,9.99,,,,,
5522,1381,South,Diana,Jan,2,Residential,No,AirConditioner,76,30.4,19,15.96,,,,,
5523,1381,South,Diana,Jan,2,Residential,No,Fridge,82,41,18,26.24,,,,,
5524,1381,South,Diana,Jan,2,Residential,No,Television,2,0.5,12,0.26,,,,,
5533,1384,West,Bob,Jan,5,Commercial,No,Computer,147,44.1,3,39.69,,,,,
5534,1384,West,Bob,Jan,5,Commercial,No,AirConditioner,16,6.4,0,6.4,,,,,
5535,1384,West,Bob,Jan,5,Commercial,No,Fridge,15,7.5,6,6.6,,,,,
5536,1384,West,Bob,Jan,5,Commercial,No,Television,119,29.75,1,28.56,,,,,
5553,1389,East,Charlie,Jan,2,Residential,Yes,Computer,197,59.1,19,21.67,,,,,
5554,1389,East,Charlie,Jan,2,Residential,Yes,AirConditioner,19,7.6,6,6.46,,,,,
5555,1389,East,Charlie,Jan,2,Residential,Yes,Fridge,32,16,11,12.48,,,,,
5556,1389,East,Charlie,Jan,2,Residential,Yes,Television,105,26.25,0,26.25,,,,,
5577,1395,North,Diana,Jan,1,Corporate,Yes,Computer,159,47.7,15,23.85,,,,,
5578,1395,North,Diana,Jan,1,Corporate,Yes,AirConditioner,80,32,15,20,,,,,
5579,1395,North,Diana,Jan,1,Corporate,Yes,Fridge,50,25,3,23.5,,,,,
5580,1395,North,Diana,Jan,1,Corporate,Yes,Television,37,9.25,6,7.03,,,,,
5581,1396,South,Eve,Jan,5,Residential,Yes,Computer,73,21.9,27,2.19,,,,,
5582,1396,South,Eve,Jan,5,Residential,Yes,AirConditioner,127,50.8,9,39.37,,,,,
5583,1396,South,Eve,Jan,5,Residential,Yes,Fridge,46,23,0,23,,,,,
5584,1396,South,Eve,Jan,5,Residential,Yes,Television,14,3.5,10,2.1,,,,,
5605,1402,East,Bob,Jan,2,Residential,No,Computer,114,34.2,23,7.98,,,,,
5606,1402,East,Bob,Jan,2,Residential,No,AirConditioner,16,6.4,21,3.04,,,,,
5607,1402,East,Bob,Jan,2,Residential,No,Fridge,96,48,12,36.48,,,,,
5608,1402,East,Bob,Jan,2,Residential,No,Television,40,10,6,7.6,,,,,
5609,1403,North,Alice,Jan,4,Residential,Yes,Computer,143,42.9,3,38.61,,,,,
5610,1403,North,Alice,Jan,4,Residential,Yes,AirConditioner,67,26.8,19,14.07,,,,,
5611,1403,North,Alice,Jan,4,Residential,Yes,Fridge,94,47,1,46.06,,,,,
5612,1403,North,Alice,Jan,4,Residential,Yes,Television,107,26.75,4,22.47,,,,,
5613,1404,South,Diana,Jan,2,Residential,Yes,Computer,128,38.4,7,29.44,,,,,
5614,1404,South,Diana,Jan,2,Residential,Yes,AirConditioner,81,32.4,12,22.68,,,,,
5615,1404,South,Diana,Jan,2,Residential,Yes,Fridge,28,14,8,11.76,,,,,
5616,1404,South,Diana,Jan,2,Residential,Yes,Television,92,23,7,16.56,,,,,
5633,1409,East,Eve,Jan,3,Commercial,No,Computer,58,17.4,12,10.44,,,,,
5634,1409,East,Eve,Jan,3,Commercial,No,AirConditioner,137,54.8,24,21.92,,,,,
5635,1409,East,Eve,Jan,3,Commercial,No,Fridge,57,28.5,17,18.81,,,,,
5636,1409,East,Eve,Jan,3,Commercial,No,Television,38,9.5,10,5.7,,,,,
5653,1414,West,Diana,Jan,3,Corporate,Yes,Computer,40,12,22,3.2,,,,,
5654,1414,West,Diana,Jan,3,Corporate,Yes,AirConditioner,8,3.2,11,2.32,,,,,
5655,1414,West,Diana,Jan,3,Corporate,Yes,Fridge,83,41.5,11,32.37,,,,,
5656,1414,West,Diana,Jan,3,Corporate,Yes,Television,87,21.75,3,19.14,,,,,
5657,1415,South,Eve,Jan,3,Corporate,No,Computer,178,53.4,18,21.36,,,,,
5658,1415,South,Eve,Jan,3,Corporate,No,AirConditioner,130,52,2,49.4,,,,,
5659,1415,South,Eve,Jan,3,Corporate,No,Fridge,20,10,10,8,,,,,
5660,1415,South,Eve,Jan,3,Corporate,No,Television,25,6.25,2,5.75,,,,,
5677,1420,North,Eve,Jan,5,Corporate,No,Computer,173,51.9,25,8.65,,,,,
5678,1420,North,Eve,Jan,5,Corporate,No,AirConditioner,53,21.2,8,16.96,,,,,
5679,1420,North,Eve,Jan,5,Corporate,No,Fridge,89,44.5,10,35.6,,,,,
5680,1420,North,Eve,Jan,5,Corporate,No,Television,88,22,14,9.68,,,,,
5685,1422,North,Charlie,Jan,1,Corporate,Yes,Computer,88,26.4,26,3.52,,,,,
5686,1422,North,Charlie,Jan,1,Corporate,Yes,AirConditioner,149,59.6,9,46.19,,,,,
5687,1422,North,Charlie,Jan,1,Corporate,Yes,Fridge,17,8.5,17,5.61,,,,,
5688,1422,North,Charlie,Jan,1,Corporate,Yes,Television,30,7.5,10,4.5,,,,,
5701,1426,South,Eve,Jan,2,Residential,No,Computer,57,17.1,9,11.97,,,,,
5702,1426,South,Eve,Jan,2,Residential,No,AirConditioner,79,31.6,24,12.64,,,,,
5703,1426,South,Eve,Jan,2,Residential,No,Fridge,65,32.5,4,29.9,,,,,
5704,1426,South,Eve,Jan,2,Residential,No,Television,102,25.5,6,19.38,,,,,
5705,1427,East,Charlie,Jan,2,Residential,No,Computer,94,28.2,23,6.58,,,,,
5706,1427,East,Charlie,Jan,2,Residential,No,AirConditioner,38,15.2,3,14.06,,,,,
5707,1427,East,Charlie,Jan,2,Residential,No,Fridge,94,47,6,41.36,,,,,
5708,1427,East,Charlie,Jan,2,Residential,No,Television,86,21.5,9,13.76,,,,,
5713,1429,South,Eve,Jan,1,Residential,Yes,Computer,199,59.7,13,33.83,,,,,
5714,1429,South,Eve,Jan,1,Residential,Yes,AirConditioner,70,28,16,16.8,,,,,
5715,1429,South,Eve,Jan,1,Residential,Yes,Fridge,18,9,4,8.28,,,,,
5716,1429,South,Eve,Jan,1,Residential,Yes,Television,48,12,0,12,,,,,
5721,1431,North,Charlie,Jan,1,Residential,No,Computer,113,33.9,12,20.34,,,,,
5722,1431,North,Charlie,Jan,1,Residential,No,AirConditioner,67,26.8,12,18.76,,,,,
5723,1431,North,Charlie,Jan,1,Residential,No,Fridge,68,34,12,25.84,,,,,
5724,1431,North,Charlie,Jan,1,Residential,No,Television,51,12.75,11,7.14,,,,,
5725,1432,North,Charlie,Jan,1,Residential,Yes,Computer,179,53.7,1,51.91,,,,,
5726,1432,North,Charlie,Jan,1,Residential,Yes,AirConditioner,91,36.4,24,14.56,,,,,
5727,1432,North,Charlie,Jan,1,Residential,Yes,Fridge,15,7.5,10,6,,,,,
5728,1432,North,Charlie,Jan,1,Residential,Yes,Television,80,20,14,8.8,,,,,
5737,1435,West,Alice,Jan,1,Residential,No,Computer,136,40.8,2,38.08,,,,,
5738,1435,West,Alice,Jan,1,Residential,No,AirConditioner,128,51.2,15,32,,,,,
5739,1435,West,Alice,Jan,1,Residential,No,Fridge,65,32.5,1,31.85,,,,,
5740,1435,West,Alice,Jan,1,Residential,No,Television,31,7.75,2,7.13,,,,,
5745,1437,South,Bob,Jan,2,Residential,Yes,Computer,19,5.7,14,3.04,,,,,
5746,1437,South,Bob,Jan,2,Residential,Yes,AirConditioner,14,5.6,18,3.08,,,,,
5747,1437,South,Bob,Jan,2,Residential,Yes,Fridge,83,41.5,9,34.03,,,,,
5748,1437,South,Bob,Jan,2,Residential,Yes,Television,39,9.75,13,4.68,,,,,
5749,1438,North,Bob,Jan,1,Commercial,No,Computer,115,34.5,7,26.45,,,,,
5750,1438,North,Bob,Jan,1,Commercial,No,AirConditioner,19,7.6,16,4.56,,,,,
5751,1438,North,Bob,Jan,1,Commercial,No,Fridge,93,46.5,7,39.99,,,,,
5752,1438,North,Bob,Jan,1,Commercial,No,Television,63,15.75,1,15.12,,,,,
5753,1439,West,Alice,Jan,1,Residential,Yes,Computer,176,52.8,5,44,,,,,
5754,1439,West,Alice,Jan,1,Residential,Yes,AirConditioner,46,18.4,17,10.58,,,,,
5755,1439,West,Alice,Jan,1,Residential,Yes,Fridge,31,15.5,1,15.19,,,,,
5756,1439,West,Alice,Jan,1,Residential,Yes,Television,48,12,13,5.76,,,,,
5757,1440,East,Diana,Jan,3,Residential,No,Computer,10,3,25,0.5,,,,,
5758,1440,East,Diana,Jan,3,Residential,No,AirConditioner,97,38.8,17,22.31,,,,,
5759,1440,East,Diana,Jan,3,Residential,No,Fridge,39,19.5,14,14.04,,,,,
5760,1440,East,Diana,Jan,3,Residential,No,Television,87,21.75,9,13.92,,,,,
5769,1443,West,Alice,Jan,1,Residential,No,Computer,74,22.2,24,4.44,,,,,
5770,1443,West,Alice,Jan,1,Residential,No,AirConditioner,118,47.2,7,38.94,,,,,
5771,1443,West,Alice,Jan,1,Residential,No,Fridge,66,33,2,31.68,,,,,
5772,1443,West,Alice,Jan,1,Residential,No,Television,12,3,3,2.64,,,,,
5773,1444,East,Diana,Jan,5,Commercial,Yes,Computer,24,7.2,10,4.8,,,,,
5774,1444,East,Diana,Jan,5,Commercial,Yes,AirConditioner,40,16,17,9.2,,,,,
5775,1444,East,Diana,Jan,5,Commercial,Yes,Fridge,26,13,10,10.4,,,,,
5776,1444,East,Diana,Jan,5,Commercial,Yes,Television,78,19.5,12,10.14,,,,,
5793,1449,South,Alice,Jan,3,Residential,Yes,Computer,147,44.1,18,17.64,,,,,
5794,1449,South,Alice,Jan,3,Residential,Yes,AirConditioner,123,49.2,16,29.52,,,,,
5795,1449,South,Alice,Jan,3,Residential,Yes,Fridge,25,12.5,2,12,,,,,
5796,1449,South,Alice,Jan,3,Residential,Yes,Television,82,20.5,11,11.48,,,,,
5797,1450,West,Bob,Jan,3,Residential,Yes,Computer,96,28.8,21,8.64,,,,,
5798,1450,West,Bob,Jan,3,Residential,Yes,AirConditioner,99,39.6,24,15.84,,,,,
5799,1450,West,Bob,Jan,3,Residential,Yes,Fridge,81,40.5,18,25.92,,,,,
5800,1450,West,Bob,Jan,3,Residential,Yes,Television,80,20,6,15.2,,,,,
5833,1459,South,Diana,Jan,4,Commercial,Yes,Computer,19,5.7,18,2.28,,,,,
5834,1459,South,Diana,Jan,4,Commercial,Yes,AirConditioner,92,36.8,18,20.24,,,,,
5835,1459,South,Diana,Jan,4,Commercial,Yes,Fridge,7,3.5,5,3.15,,,,,
5836,1459,South,Diana,Jan,4,Commercial,Yes,Television,105,26.25,4,22.05,,,,,
5837,1460,East,Bob,Jan,3,Residential,No,Computer,191,57.3,4,49.66,,,,,
5838,1460,East,Bob,Jan,3,Residential,No,AirConditioner,7,2.8,19,1.47,,,,,
5839,1460,East,Bob,Jan,3,Residential,No,Fridge,79,39.5,13,29.23,,,,,
5840,1460,East,Bob,Jan,3,Residential,No,Television,77,19.25,12,10.01,,,,,
5841,1461,North,Bob,Jan,5,Commercial,Yes,Computer,93,27.9,5,23.25,,,,,
5842,1461,North,Bob,Jan,5,Commercial,Yes,AirConditioner,56,22.4,15,14,,,,,
5843,1461,North,Bob,Jan,5,Commercial,Yes,Fridge,7,3.5,1,3.43,,,,,
5844,1461,North,Bob,Jan,5,Commercial,Yes,Television,36,9,3,7.92,,,,,
5865,1467,South,Eve,Jan,4,Residential,Yes,Computer,24,7.2,13,4.08,,,,,
5866,1467,South,Eve,Jan,4,Residential,Yes,AirConditioner,146,58.4,23,24.82,,,,,
5867,1467,South,Eve,Jan,4,Residential,Yes,Fridge,23,11.5,2,11.04,,,,,
5868,1467,South,Eve,Jan,4,Residential,Yes,Television,117,29.25,14,12.87,,,,,
5869,1468,South,Alice,Jan,4,Commercial,Yes,Computer,37,11.1,3,9.99,,,,,
5870,1468,South,Alice,Jan,4,Commercial,Yes,AirConditioner,93,37.2,10,27.9,,,,,
5871,1468,South,Alice,Jan,4,Commercial,Yes,Fridge,56,28,14,20.16,,,,,
5872,1468,South,Alice,Jan,4,Commercial,Yes,Television,57,14.25,11,7.98,,,,,
5885,1472,South,Charlie,Jan,5,Corporate,No,Computer,154,46.2,14,24.64,,,,,
5886,1472,South,Charlie,Jan,5,Corporate,No,AirConditioner,119,47.6,18,26.18,,,,,
5887,1472,South,Charlie,Jan,5,Corporate,No,Fridge,91,45.5,16,30.94,,,,,
5888,1472,South,Charlie,Jan,5,Corporate,No,Television,57,14.25,5,11.4,,,,,
5913,1479,South,Bob,Jan,2,Residential,Yes,Computer,51,15.3,12,9.18,,,,,
5914,1479,South,Bob,Jan,2,Residential,Yes,AirConditioner,46,18.4,5,16.1,,,,,
5915,1479,South,Bob,Jan,2,Residential,Yes,Fridge,72,36,18,23.04,,,,,
5916,1479,South,Bob,Jan,2,Residential,Yes,Television,56,14,3,12.32,,,,,
5921,1481,East,Bob,Jan,1,Residential,Yes,Computer,104.59,31.38,21,9.42,,,,,
5922,1481,East,Bob,Jan,1,Residential,Yes,AirConditioner,26,10.4,0,10.4,,,,,
5923,1481,East,Bob,Jan,1,Residential,Yes,Fridge,97,48.5,1,47.53,,,,,
5924,1481,East,Bob,Jan,1,Residential,Yes,Television,17,4.25,1,4.08,,,,,
5925,1482,North,Eve,Jan,5,Residential,Yes,Computer,132,39.6,25,6.6,,,,,
5926,1482,North,Eve,Jan,5,Residential,Yes,AirConditioner,72,28.8,19,15.12,,,,,
5927,1482,North,Eve,Jan,5,Residential,Yes,Fridge,41,20.5,19,12.71,,,,,
5928,1482,North,Eve,Jan,5,Residential,Yes,Television,80,20,12,10.4,,,,,
5965,1492,East,Diana,Jan,1,Commercial,No,Computer,154,46.2,12,27.72,,,,,
5966,1492,East,Diana,Jan,1,Commercial,No,AirConditioner,143,57.2,15,35.75,,,,,
5967,1492,East,Diana,Jan,1,Commercial,No,Fridge,71,35.5,1,34.79,,,,,
5968,1492,East,Diana,Jan,1,Commercial,No,Television,17,4.25,10,2.55,,,,,
5969,1493,East,Eve,Jan,4,Corporate,Yes,Computer,29,8.7,8,6.38,,,,,
5970,1493,East,Eve,Jan,4,Corporate,Yes,AirConditioner,43,17.2,4,15.48,,,,,
5971,1493,East,Eve,Jan,4,Corporate,Yes,Fridge,62,31,6,27.28,,,,,
5972,1493,East,Eve,Jan,4,Corporate,Yes,Television,15,3.75,7,2.7,,,,,
5985,1497,West,Diana,Jan,2,Residential,No,Computer,138,41.4,22,11.04,,,,,
5986,1497,West,Diana,Jan,2,Residential,No,AirConditioner,127,50.8,15,31.75,,,,,
5987,1497,West,Diana,Jan,2,Residential,No,Fridge,49,24.5,17,16.17,,,,,
5988,1497,West,Diana,Jan,2,Residential,No,Television,77,19.25,1,18.48,,,,,
5989,1498,West,Diana,Jan,2,Commercial,No,Computer,141,42.3,15,21.15,,,,,
5990,1498,West,Diana,Jan,2,Commercial,No,AirConditioner,125,50,14,32.5,,,,,
5991,1498,West,Diana,Jan,2,Commercial,No,Fridge,69,34.5,7,29.67,,,,,
5992,1498,West,Diana,Jan,2,Commercial,No,Television,85,21.25,4,17.85,,,,,
5997,1500,East,Bob,Jan,2,Residential,No,Computer,63,18.9,27,1.89,,,,,
5998,1500,East,Bob,Jan,2,Residential,No,AirConditioner,104,41.6,0,41.6,,,,,
5999,1500,East,Bob,Jan,2,Residential,No,Fridge,29,14.5,0,14.5,,,,,
6000,1500,East,Bob,Jan,2,Residential,No,Television,40,10,9,6.4,,,,,
21,6,West,Eve,Feb,2,Commercial,No,Computer,150,45,5,37.5,,,,,
22,6,West,Eve,Feb,2,Commercial,No,AirConditioner,47,18.8,19,9.87,,,,,
23,6,West,Eve,Feb,2,Commercial,No,Fridge,64,32,5,28.8,,,,,
24,6,West,Eve,Feb,2,Commercial,No,Television,59,14.75,10,8.85,,,,,
29,8,North,Diana,Feb,2,Corporate,Yes,Computer,172,51.6,16,24.08,,,,,
30,8,North,Diana,Feb,2,Corporate,Yes,AirConditioner,98,39.2,21,18.62,,,,,
31,8,North,Diana,Feb,2,Corporate,Yes,Fridge,54,27,5,24.3,,,,,
32,8,North,Diana,Feb,2,Corporate,Yes,Television,55,13.75,12,7.15,,,,,
37,10,South,Diana,Feb,4,Commercial,No,Computer,146,43.8,28,2.92,,,,,
38,10,South,Diana,Feb,4,Commercial,No,AirConditioner,74,29.6,11,21.46,,,,,
39,10,South,Diana,Feb,4,Commercial,No,Fridge,7,3.5,15,2.45,,,,,
40,10,South,Diana,Feb,4,Commercial,No,Television,47,11.75,2,10.81,,,,,
41,11,East,Eve,Feb,5,Corporate,No,Computer,139,41.7,11,26.41,,,,,
42,11,East,Eve,Feb,5,Corporate,No,AirConditioner,134,53.6,8,42.88,,,,,
43,11,East,Eve,Feb,5,Corporate,No,Fridge,61,30.5,2,29.28,,,,,
44,11,East,Eve,Feb,5,Corporate,No,Television,2,0.5,4,0.42,,,,,
45,12,East,Alice,Feb,3,Commercial,Yes,Computer,198,59.4,21,17.82,,,,,
46,12,East,Alice,Feb,3,Commercial,Yes,AirConditioner,98,39.2,19,20.58,,,,,
47,12,East,Alice,Feb,3,Commercial,Yes,Fridge,70,35,16,23.8,,,,,
48,12,East,Alice,Feb,3,Commercial,Yes,Television,94,23.5,13,11.28,,,,,
65,17,West,Alice,Feb,1,Residential,Yes,Computer,56,16.8,0,16.8,,,,,
66,17,West,Alice,Feb,1,Residential,Yes,AirConditioner,76,30.4,7,25.08,,,,,
67,17,West,Alice,Feb,1,Residential,Yes,Fridge,12,6,14,4.32,,,,,
68,17,West,Alice,Feb,1,Residential,Yes,Television,32,8,0,8,,,,,
85,22,North,Charlie,Feb,1,Residential,No,Computer,78,23.4,7,17.94,,,,,
86,22,North,Charlie,Feb,1,Residential,No,AirConditioner,12,4.8,10,3.6,,,,,
87,22,North,Charlie,Feb,1,Residential,No,Fridge,8,4,7,3.44,,,,,
88,22,North,Charlie,Feb,1,Residential,No,Television,10,2.5,11,1.4,,,,,
117,30,West,Eve,Feb,1,Commercial,No,Computer,171,51.3,9,35.91,,,,,
118,30,West,Eve,Feb,1,Commercial,No,AirConditioner,47,18.8,0,18.8,,,,,
119,30,West,Eve,Feb,1,Commercial,No,Fridge,91,45.5,4,41.86,,,,,
120,30,West,Eve,Feb,1,Commercial,No,Television,68,17,2,15.64,,,,,
133,34,South,Eve,Feb,5,Residential,Yes,Computer,64,19.2,21,5.76,,,,,
134,34,South,Eve,Feb,5,Residential,Yes,AirConditioner,61,24.4,10,18.3,,,,,
135,34,South,Eve,Feb,5,Residential,Yes,Fridge,6,3,17,1.98,,,,,
136,34,South,Eve,Feb,5,Residential,Yes,Television,46,11.5,0,11.5,,,,,
149,38,North,Charlie,Feb,2,Commercial,No,Computer,35,10.5,0,10.5,,,,,
150,38,North,Charlie,Feb,2,Commercial,No,AirConditioner,119,47.6,6,40.46,,,,,
151,38,North,Charlie,Feb,2,Commercial,No,Fridge,54,27,2,25.92,,,,,
152,38,North,Charlie,Feb,2,Commercial,No,Television,28,7,10,4.2,,,,,
157,40,East,Diana,Feb,1,Corporate,Yes,Computer,135,40.5,10,27,,,,,
158,40,East,Diana,Feb,1,Corporate,Yes,AirConditioner,72,28.8,14,18.72,,,,,
159,40,East,Diana,Feb,1,Corporate,Yes,Fridge,36,18,4,16.56,,,,,
160,40,East,Diana,Feb,1,Corporate,Yes,Television,43,10.75,6,8.17,,,,,
173,44,West,Eve,Feb,3,Commercial,Yes,Computer,197,59.1,22,15.76,,,,,
174,44,West,Eve,Feb,3,Commercial,Yes,AirConditioner,115,46,24,18.4,,,,,
175,44,West,Eve,Feb,3,Commercial,Yes,Fridge,18,9,0,9,,,,,
176,44,West,Eve,Feb,3,Commercial,Yes,Television,48,12,5,9.6,,,,,
189,48,East,Bob,Feb,1,Residential,No,Computer,20,6,6,4.8,,,,,
190,48,East,Bob,Feb,1,Residential,No,AirConditioner,23,9.2,18,5.06,,,,,
191,48,East,Bob,Feb,1,Residential,No,Fridge,91,45.5,5,40.95,,,,,
192,48,East,Bob,Feb,1,Residential,No,Television,104,26,7,18.72,,,,,
193,49,South,Charlie,Feb,3,Commercial,Yes,Computer,112,33.6,14,17.92,,,,,
194,49,South,Charlie,Feb,3,Commercial,Yes,AirConditioner,74,29.6,2,28.12,,,,,
195,49,South,Charlie,Feb,3,Commercial,Yes,Fridge,97,48.5,12,36.86,,,,,
196,49,South,Charlie,Feb,3,Commercial,Yes,Television,60,15,14,6.6,,,,,
213,54,West,Alice,Feb,5,Residential,No,Computer,113,33.9,21,10.17,,,,,
214,54,West,Alice,Feb,5,Residential,No,AirConditioner,132,52.8,20,26.4,,,,,
215,54,West,Alice,Feb,5,Residential,No,Fridge,56,28,18,17.92,,,,,
216,54,West,Alice,Feb,5,Residential,No,Television,114,28.5,7,20.52,,,,,
217,55,East,Alice,Feb,4,Corporate,Yes,Computer,189,56.7,6,45.36,,,,,
218,55,East,Alice,Feb,4,Corporate,Yes,AirConditioner,60,24,24,9.6,,,,,
219,55,East,Alice,Feb,4,Corporate,Yes,Fridge,57,28.5,18,18.24,,,,,
220,55,East,Alice,Feb,4,Corporate,Yes,Television,21,5.25,8,3.57,,,,,
221,56,West,Diana,Feb,2,Residential,No,Computer,55,16.5,6,13.2,,,,,
222,56,West,Diana,Feb,2,Residential,No,AirConditioner,26,10.4,5,9.1,,,,,
223,56,West,Diana,Feb,2,Residential,No,Fridge,97,48.5,17,32.01,,,,,
224,56,West,Diana,Feb,2,Residential,No,Television,24,6,12,3.12,,,,,
229,58,North,Diana,Feb,3,Residential,Yes,Computer,31,9.3,9,6.51,,,,,
230,58,North,Diana,Feb,3,Residential,Yes,AirConditioner,23,9.2,10,6.9,,,,,
231,58,North,Diana,Feb,3,Residential,Yes,Fridge,64,32,1,31.36,,,,,
232,58,North,Diana,Feb,3,Residential,Yes,Television,3,0.75,12,0.39,,,,,
257,65,East,Alice,Feb,3,Residential,No,Computer,17,5.1,18,2.04,,,,,
258,65,East,Alice,Feb,3,Residential,No,AirConditioner,77,30.8,19,16.17,,,,,
259,65,East,Alice,Feb,3,Residential,No,Fridge,28,14,10,11.2,,,,,
260,65,East,Alice,Feb,3,Residential,No,Television,66,16.5,10,9.9,,,,,
265,67,West,Bob,Feb,5,Corporate,Yes,Computer,66,19.8,22,5.28,,,,,
266,67,West,Bob,Feb,5,Corporate,Yes,AirConditioner,35,14,8,11.2,,,,,
267,67,West,Bob,Feb,5,Corporate,Yes,Fridge,57,28.5,17,18.81,,,,,
268,67,West,Bob,Feb,5,Corporate,Yes,Television,113,28.25,9,18.08,,,,,
269,68,North,Alice,Feb,2,Commercial,Yes,Computer,120,36,14,19.2,,,,,
270,68,North,Alice,Feb,2,Commercial,Yes,AirConditioner,89,35.6,22,16.02,,,,,
271,68,North,Alice,Feb,2,Commercial,Yes,Fridge,59,29.5,16,20.06,,,,,
272,68,North,Alice,Feb,2,Commercial,Yes,Television,42,10.5,2,9.66,,,,,
297,75,North,Eve,Feb,3,Residential,No,Computer,84,25.2,17,10.92,,,,,
298,75,North,Eve,Feb,3,Residential,No,AirConditioner,78,31.2,24,12.48,,,,,
299,75,North,Eve,Feb,3,Residential,No,Fridge,90,45,15,31.5,,,,,
300,75,North,Eve,Feb,3,Residential,No,Television,45,11.25,5,9,,,,,
305,77,West,Diana,Feb,2,Residential,Yes,Computer,81,24.3,18,9.72,,,,,
306,77,West,Diana,Feb,2,Residential,Yes,AirConditioner,103,41.2,21,19.57,,,,,
307,77,West,Diana,Feb,2,Residential,Yes,Fridge,49,24.5,13,18.13,,,,,
308,77,West,Diana,Feb,2,Residential,Yes,Television,75,18.75,2,17.25,,,,,
309,78,West,Alice,Feb,2,Residential,No,Computer,164,49.2,16,22.96,,,,,
310,78,West,Alice,Feb,2,Residential,No,AirConditioner,130,52,12,36.4,,,,,
311,78,West,Alice,Feb,2,Residential,No,Fridge,57,28.5,19,17.67,,,,,
312,78,West,Alice,Feb,2,Residential,No,Television,42,10.5,12,5.46,,,,,
313,79,East,Alice,Feb,2,Residential,Yes,Computer,49,14.7,17,6.37,,,,,
314,79,East,Alice,Feb,2,Residential,Yes,AirConditioner,142,56.8,16,34.08,,,,,
315,79,East,Alice,Feb,2,Residential,Yes,Fridge,66,33,1,32.34,,,,,
316,79,East,Alice,Feb,2,Residential,Yes,Television,47,11.75,14,5.17,,,,,
325,82,West,Alice,Feb,4,Corporate,No,Computer,199,59.7,6,47.76,,,,,
326,82,West,Alice,Feb,4,Corporate,No,AirConditioner,42,16.8,18,9.24,,,,,
327,82,West,Alice,Feb,4,Corporate,No,Fridge,12,6,12,4.56,,,,,
328,82,West,Alice,Feb,4,Corporate,No,Television,49,12.25,8,8.33,,,,,
341,86,East,Diana,Feb,3,Residential,No,Computer,179,53.7,26,7.16,,,,,
342,86,East,Diana,Feb,3,Residential,No,AirConditioner,79,31.6,21,15.01,,,,,
343,86,East,Diana,Feb,3,Residential,No,Fridge,73,36.5,11,28.47,,,,,
344,86,East,Diana,Feb,3,Residential,No,Television,70,17.5,7,12.6,,,,,
349,88,North,Eve,Feb,3,Commercial,No,Computer,176,52.8,11,33.44,,,,,
